Promoter,Threshold,Activation,S5PInt,S2PInt,Contact,DistActivation
2,40,50,2.3774,0,0.25,0
2,40,50,5.1017,3.24324,2.12,162.727
2,40,50,3.8624,1.08108,0.73,184.393
2,40,50,7.7827,5.94595,4.7,160.592
2,40,50,12.0752,11.3514,9.76,148.744
2,40,50,6.921,7.02703,4.99,169.378
2,40,50,5.0869,2.7027,1.98,137.644
2,40,50,10.52,8.43243,7.14,161.617
2,40,50,4.7774,2.7027,2.55,124.2
2,40,50,4.0072,2.16216,1.42,132.022
2,40,50,3.2349,0,0.01,0
2,40,50,9.8915,7.08108,6.53,147.134
2,40,50,10.0075,9.18919,6.77,183.494
2,40,50,8.1514,7.58919,5.84,157.67
2,40,50,6.9221,2.7027,3.61,116.23
2,40,50,11.0063,6.20541,6.71,127.673
2,40,50,14.8382,12.3243,11.04,154.579
2,40,50,16.518,13.5135,11.24,135.685
2,50,50,9.6162,7.98919,6.44,146.296
2,50,50,10.988,6.48649,6.22,156.001
2,50,50,6.4001,3.78378,2.98,151.477
2,50,50,6.1257,3.78378,2.92,152.559
2,50,50,2.9889,0.540541,0.11,262.415
2,50,50,8.9517,9.72973,5.82,167.41
2,50,50,10.9991,9.18919,8.73,133.326
2,50,50,5.2284,2.16216,2.31,141.812
2,50,50,5.2452,2.7027,2.3,148.908
2,50,50,8.91,8.10811,5.49,164.336
2,50,50,4.9013,2.7027,2.4,112.892
2,50,50,5.8003,4.03243,3.21,139.336
2,50,50,12.6244,10.8865,9.14,140.984
2,50,50,9.5829,7.56757,6.12,165.785
2,50,50,7.0437,5.40541,4.64,128.779
2,50,50,15.3256,15.6757,11.95,150.252
2,50,50,9.02,9.37297,7.43,123.794
2,50,50,16.1571,14.0649,12.84,137.751
2,50,50,5.7687,3.36216,2.99,165.136
2,50,50,9.5537,10.7027,6.94,164.15
2,60,50,3.5603,0.0540541,0.56,116.963
2,60,50,12.1749,10.8108,7.73,163.121
2,60,50,5.9061,4.43243,3.1,149.654
2,60,50,7.0797,3.83784,4.11,127.258
2,60,50,11.4992,7.02703,7.61,140.941
2,60,50,5.6869,1.62162,1.7,139.226
2,60,50,13.5557,11.2432,10.87,146.445
2,60,50,5.0728,3.78378,2.49,148.998
2,60,50,5.25,4.11892,2.13,195.927
2,60,50,10.8642,9.72973,9.14,145.387
2,60,50,8.9181,7.02703,5.41,144.132
2,60,50,16.3919,10.4,12.07,131.938
2,60,50,4.4012,1.62162,1.34,117.725
2,60,50,8.6434,6.48649,5.23,175.617
2,60,50,12.6633,8.69189,8.88,133.897
2,60,50,8.8306,6.32432,5.93,150.167
2,60,50,7.1061,7.39459,4.98,169.42
2,60,50,7.5635,7.02703,5.17,142.397
2,60,50,5.0672,3.78378,2.41,151.933
2,60,50,5.3929,2.7027,2.1,146.071
2,70,50,8.1267,4.86486,5.01,134.589
2,70,50,8.7439,6.48649,6.62,120.178
2,70,50,3.4246,0,0.03,0
2,70,50,9.1359,7.48108,7.69,128.878
2,70,50,14.7436,15.1351,11.65,131.561
2,70,50,7.6709,3.09189,3.53,120.221
2,70,50,3.9904,2.16216,1.56,181.003
2,70,50,5.8625,3.08108,2.43,137.08
2,70,50,8.3697,4.86486,4.49,121.479
2,70,50,4.2532,1.08108,1.62,132.175
2,70,50,12.1283,10.8108,8.91,134.116
2,70,50,3.3813,0.291892,0.26,137.996
2,70,50,14.0686,11.8919,10.97,134.657
2,70,50,5.4042,2.16216,2.25,122.574
2,70,50,12.7481,11.5892,10.2,138.826
2,70,50,10.9834,9.01622,8.78,125.091
2,70,50,3.7949,1.08108,0.65,130.245
2,70,50,9.5525,7.47027,6.43,139.576
2,70,50,9.7013,8.50811,5.84,138.745
2,70,50,3.8837,1.62162,0.84,160.793
2,75,50,8.3528,5.94595,4.75,148.326
2,75,50,3.8122,1.08108,0.88,122.581
2,75,50,3.4062,1.08108,0.87,113.282
2,75,50,8.1036,6.03243,5.89,133.264
2,75,50,4.2365,2.16216,1.76,117.815
2,75,50,11.2755,8.61622,7.46,131.187
2,75,50,11.8838,8.64865,8.77,124.302
2,75,50,7.2303,3.78378,3.7,142.212
2,75,50,14.6897,11.4162,10.23,128.125
2,75,50,4.2982,2.7027,2.18,152.524
2,75,50,18.3969,14.627,13.9,135.532
2,75,50,11.5889,7.56757,8.38,141.251
2,75,50,5.8435,4.86486,2.76,172.842
2,75,50,9.9849,8.42162,6.47,148.612
2,75,50,5.0762,3.24324,2.88,131.467
2,75,50,9.0199,9.18919,5.82,151.921
2,75,50,3.7747,1.08108,0.64,184.779
2,75,50,4.8949,1.92432,2.45,122.58
2,75,50,3.5378,1.62162,0.99,149.532
2,75,50,13.4562,8.15135,7.76,132.179
2,80,50,2.7398,0,0,0
2,80,50,6.5271,3.03784,3.12,130.895
2,80,50,6.3232,4.86486,4.03,136.387
2,80,50,10.1409,7.02703,7.51,133.568
2,80,50,4.0868,1.62162,0.87,154.153
2,80,50,7.5967,3.78378,3.6,114.836
2,80,50,2.7942,0,0.03,0
2,80,50,10.9808,6.54054,7.71,141.582
2,80,50,3.9226,1.08108,0.9,117.619
2,80,50,10.8225,9.18919,7.91,129.983
2,80,50,11.4496,11.3514,8.11,156.76
2,80,50,12.4105,9.61081,7.82,155.027
2,80,50,13.7672,12.973,11.34,133.35
2,80,50,7.0216,7.56757,5.25,147.415
2,80,50,15.4325,13.9676,12.07,121.723
2,80,50,12.6781,7.05946,8.76,126.137
2,80,50,22.3676,19.5027,17.35,141.389
2,80,50,10.2305,7.76216,6.66,131.076
2,80,50,11.4652,6.05405,7.2,134.553
2,80,50,7.619,3.81622,4.19,125.289
2,90,50,6.4796,4.86486,3.79,124.785
2,90,50,16.6635,14.5946,13.34,134.771
2,90,50,15.1838,11.6757,12.37,130.195
2,90,50,4.6389,1.68649,1.55,118.717
2,90,50,5.9788,4.32432,3.22,134.062
2,90,50,5.5668,2.16216,2.6,116.328
2,90,50,11.6338,8.32432,7.37,135.351
2,90,50,6.9784,3.78378,3.97,127.133
2,90,50,4.1319,2.0973,1.63,140.794
2,90,50,15.3787,11.3514,11.89,120.411
2,90,50,6.9395,5.94595,3.66,142.582
2,90,50,9.4387,2.7027,4.59,120.355
2,90,50,15.884,12.0541,13.07,129.071
2,90,50,12.2113,8.64865,7.91,160.579
2,90,50,3.6322,1.45946,1.17,117.245
2,90,50,11.2957,8.29189,8.44,140.617
2,90,50,3.6627,0.540541,0.71,125.707
2,90,50,6.1493,3.24324,2.77,124.912
2,90,50,6.5265,3.24324,3.79,122.71
2,90,50,9.6617,5.40541,5.73,116.804
2,100,50,8.343,5.94595,5.16,134.823
2,100,50,4.5118,3.24324,2.5,129.848
2,100,50,9.7123,7.02703,6.36,126.302
2,100,50,4.2484,2.7027,2.06,129.03
2,100,50,6.6956,3.78378,2.74,152.236
2,100,50,11.7111,9.71892,8.69,134.57
2,100,50,13.2412,11.3622,10.03,120.864
2,100,50,9.7641,8.64865,5.66,137.655
2,100,50,14.8035,9.53514,10.45,123.433
2,100,50,9.4738,6.37838,6.2,126.617
2,100,50,17.4556,13.427,13.5,128.623
2,100,50,10.8369,2.7027,5.95,121.258
2,100,50,9.5474,6.48649,6,152.166
2,100,50,9.9701,8.47568,7.19,134.605
2,100,50,6.4418,3.78378,2.74,135.472
2,100,50,10.5781,7.48108,7.24,126.737
2,100,50,10.7096,9.21081,8.09,139.516
2,100,50,9.206,7.02703,6.35,124.037
2,100,50,11.9632,8.67027,7.74,142.337
2,100,50,13.9616,11.3514,9.37,139.328
2,10,75,6.4676,7.02703,3.85,217.53
2,10,75,5.6239,9.18919,3.58,251.259
2,10,75,4.9109,9.18919,2.83,313.045
2,10,75,3.2223,3.24324,0.76,395.812
2,10,75,7.4565,12,5.25,215.505
2,10,75,2.923,0,0.02,0
2,10,75,10.6455,16.2162,9.47,214.34
2,10,75,4.1383,3.78378,1.15,221.536
2,10,75,4.4389,5.40541,1.6,319.866
2,10,75,5.659,7.56757,3.26,288.263
2,10,75,3.8257,4.15135,0.9,284.797
2,10,75,5.5585,6.48649,2.26,220.734
2,10,75,5.481,7.02703,3.55,239.119
2,10,75,8.6496,11.8919,6.61,220.355
2,10,75,2.7037,1.78378,0.2,290.108
2,10,75,12.9262,16.7568,11.46,198.883
2,10,75,8.7381,14.6595,5.75,268.214
2,10,75,10.9802,23.3081,9.83,226.571
2,10,75,6.0731,7.79459,3.62,204.742
2,10,75,11.0665,14.0649,9.65,181.735
2,20,75,8.4518,13.6432,6.04,201.561
2,20,75,8.9445,13.373,6.94,197.888
2,20,75,13.5879,19.8498,11.7716,170.193
2,20,75,6.2645,8.64865,4.46,202.813
2,20,75,10.2184,17.5351,8.94,193.716
2,20,75,3.0781,0.183784,0.29,241.821
2,20,75,4.5408,2.7027,1.8,156.86
2,20,75,4.5093,4.32432,2.18,180.677
2,20,75,6.2833,8.10811,3.33115,171.328
2,20,75,3.5117,2.16216,0.45,236.996
2,20,75,8.9,9.72973,7.01,179.679
2,20,75,9.3467,11.3514,6.93,172.745
2,20,75,5.2279,3.78378,2.29,152.829
2,20,75,6.5056,7.02703,4.95,151.029
2,20,75,4.5469,2.82162,2.17,192.614
2,20,75,5.1735,5.40541,2.93,162.987
2,20,75,13.324,12.973,9.85,144.34
2,20,75,6.8467,6.48649,4.56,172.427
2,20,75,3.7322,2.16216,0.75,221.167
2,20,75,6.2956,6.48649,4.33,170.938
2,30,75,12.64,14.5946,10.15,176.957
2,30,75,7.7593,10.173,5.94,183.904
2,30,75,6.5746,7.02703,4.28,176.384
2,30,75,20.2608,21.5568,16.19,156.546
2,30,75,5.1553,5.40541,3.54,170.262
2,30,75,4.2153,4.86486,2.21,185.686
2,30,75,9.5986,12.2595,7.53,185.948
2,30,75,4.7591,4.60541,1.75,177.723
2,30,75,3.6582,3.24324,1.47,195.621
2,30,75,10.8065,14.0541,7.63,172.333
2,30,75,7.4919,8.10811,5.21,187.047
2,30,75,8.0552,11.8919,6.21,176.825
2,30,75,10.6446,11.8919,8.73,170.768
2,30,75,5.9076,5.40541,2.9,203.809
2,30,75,5.8007,4.14054,3.2,187.121
2,30,75,6.0571,7.56757,3.44,187.356
2,30,75,11.8974,12.973,9.11,166.983
2,30,75,13.3021,18.4216,10.2,174.421
2,30,75,4.3942,2.71351,1.48,143.59
2,30,75,6.0426,5.97838,3.16,146.47
2,40,75,5.7744,5.40541,3.59,152.364
2,40,75,4.5709,2.65946,1.13,156.474
2,40,75,8.6712,8.10811,5.57,151.529
2,40,75,3.4954,2.16216,0.81,225.058
2,40,75,18.1242,21.6216,15.7,155.31
2,40,75,4.7057,3.6973,1.52,190.263
2,40,75,10.3432,8.77838,7.87,142.246
2,40,75,6.9077,5.40541,4.51,183.147
2,40,75,13.1149,14.6703,10.59,161.422
2,40,75,7.246,7.80541,4.36,173.428
2,40,75,6.3919,7.56757,3.51,191.093
2,40,75,4.1447,2.16216,1.09,167.045
2,40,75,5.7682,3.78378,2.82,149.134
2,40,75,3.1637,0.540541,0.42,199.219
2,40,75,5.8905,4.32432,2.86,150.733
2,40,75,7.1847,5.63243,4.07,145.178
2,40,75,4.8844,5.40541,2.56,206.064
2,40,75,9.9386,10.8108,8.74,150.317
2,40,75,6.085,5.94595,3.32,160.631
2,40,75,8.8353,10.2703,6.81,167.104
2,50,75,6.7874,6.29189,4.66,138.489
2,50,75,6.2011,5.40541,4,153.994
2,50,75,6.0988,4.86486,3.58,154.062
2,50,75,3.8743,0.540541,1,112.674
2,50,75,7.7852,8.34595,5.14,164.309
2,50,75,8.338,7.02703,5.47,134.548
2,50,75,3.8739,1.08108,0.56,153.076
2,50,75,5.2755,3.24324,2.32,143.789
2,50,75,5.5118,3.78378,2.74,127.75
2,50,75,5.2244,4.32432,3.22,165.311
2,50,75,3.6131,1.66486,0.76,219.835
2,50,75,4.9331,2.16216,2.2,188.649
2,50,75,11.0086,11.8919,8.63,164.871
2,50,75,5.2675,3.24324,2.62,121.24
2,50,75,9.7619,12.973,9.01,146.082
2,50,75,15.5145,19.4595,13.22,162.495
2,50,75,8.5889,8.64865,5.51,154.453
2,50,75,7.8972,7.02703,5.03,150.398
2,50,75,2.6474,0,0.04,0
2,50,75,11.9751,12.4324,8.59,147.497
2,60,75,4.485,2.16216,1.3,171.602
2,60,75,3.9363,2.95135,0.94,199.427
2,60,75,6.3792,4.25946,2.88,147.793
2,60,75,11.1536,11.3514,9.4,150.04
2,60,75,6.4055,5.40541,2.91,166.153
2,60,75,16.5706,16,14.43,137.846
2,60,75,5.8529,3.78378,3.09,143.017
2,60,75,9.7943,14.1514,7.58,163.175
2,60,75,7.1456,9.18919,5.19,144.598
2,60,75,4.3795,3.78378,2.28,174.085
2,60,75,5.8904,5.40541,2.81,140.245
2,60,75,11.2284,9.72973,8.96,138.105
2,60,75,10.2085,9.72973,7.81,129.627
2,60,75,3.5986,0.843243,0.56,139.433
2,60,75,5.8028,4.87568,3.53,152.242
2,60,75,4.0311,3.31892,2.06,168.157
2,60,75,6.6335,5.94595,4.19,146.704
2,60,75,9.4626,9.17838,7.26,140.604
2,60,75,17.0287,17.2973,13.95,158.253
2,60,75,12.0645,11.8919,9.02,153.179
2,70,75,10.1307,9.72973,7.89,171.534
2,70,75,5.7299,4.32432,3.65,169.15
2,70,75,9.4481,10.2703,7.43,147.587
2,70,75,3.6911,1.08108,0.56,122.128
2,70,75,5.0984,2.7027,1.51,162.678
2,70,75,6.8458,7.56757,5.03,140.369
2,70,75,12.6607,11.9351,9.59,157.377
2,70,75,5.8837,4.32432,2.33,186.855
2,70,75,5.4313,5.94595,2.68,155.381
2,70,75,4.2544,2.18378,1.24,155.208
2,70,75,9.3513,8.88649,6.58,142.373
2,70,75,8.5969,7.56757,5.03,126.63
2,70,75,7.1277,4.32432,3.27,131.778
2,70,75,9.3264,9.18919,6.67,149.269
2,70,75,3.1595,0.313514,0.56,117.349
2,70,75,13.3524,14.5946,9.6,161.068
2,70,75,9.434,8.64865,6.64,138.917
2,70,75,9.1198,7.56757,4.92,184.562
2,70,75,2.4999,0,0.01,0
2,70,75,5.663,5.40541,3.36,144.392
2,75,75,7.0465,5.57838,4.39,155.055
2,75,75,4.4142,2.7027,2.24,140.466
2,75,75,4.9085,4.32432,3.14,138.271
2,75,75,6.6918,5.40541,4.88,150.735
2,75,75,5.7901,3.78378,3.29,131.666
2,75,75,7.1518,6.14054,3.62,137.636
2,75,75,10.3042,9.72973,8.63,140.954
2,75,75,10.2802,9.72973,7.61,135.214
2,75,75,4.2301,2.16216,1.19,143.938
2,75,75,10.0044,11.3514,8.05,143.734
2,75,75,8.9667,8.10811,6.15,142.262
2,75,75,3.2797,1.62162,0.75,155.006
2,75,75,12.3714,13.3081,10.44,148.742
2,75,75,4.1171,0.281081,0.71,132.552
2,75,75,9.859,8.64865,7.7,134.355
2,75,75,6.0459,4.86486,3.51,149.623
2,75,75,8.3322,6.28108,4.91,144.378
2,75,75,6.6147,5.94595,3.81,149.109
2,75,75,3.7891,1.62162,0.88,197.885
2,75,75,3.7744,2.16216,1.82,122.824
2,80,75,9.6626,9.44865,7.24,123.647
2,80,75,5.1112,2.67027,2.13,120.101
2,80,75,8.3666,8.10811,5.5,133.525
2,80,75,6.5163,4.86486,3.19,148.545
2,80,75,6.6819,5.15676,4.44,137.926
2,80,75,2.7224,0,0.02,0
2,80,75,7.4987,5.94595,4.27,160.168
2,80,75,9.8828,9.34054,7.6,149.264
2,80,75,3.5531,1.08108,0.79,124.576
2,80,75,7.5222,6.43243,4.08,144.943
2,80,75,4.1651,2.16216,1.12,184.297
2,80,75,3.7497,1.08108,0.87,187.43
2,80,75,9.8113,11.3514,7.18,148.344
2,80,75,5.3072,3.5027,3.26,131.52
2,80,75,8.8854,7.02703,5.12,139.954
2,80,75,3.9921,1.08108,0.71,132.3
2,80,75,4.9127,2.7027,1.89,170.055
2,80,75,8.7616,8.18378,5.66,163.018
2,80,75,10.7475,9.18919,7.43,130.204
2,80,75,12.6424,12.3892,10.52,127.197
2,90,75,7.3721,4.86486,4.2,150.871
2,90,75,5.8476,5.18919,3.98,124.245
2,90,75,7.8574,8.07568,6.29,148.549
2,90,75,12.2468,11.8919,9.35,135.187
2,90,75,9.0574,7.11351,5.56,131.15
2,90,75,12.2713,13.5135,10.72,138.329
2,90,75,6.1403,4.58378,3.31,137.881
2,90,75,8.6864,6.48649,5.54,137.273
2,90,75,6.822,5.94595,5.65,140.765
2,90,75,8.4676,10.7351,6.57,146.535
2,90,75,6.1305,4.86486,3.51,138.431
2,90,75,10.5461,8.10811,7.83,128.637
2,90,75,10.0698,10.4757,7.53,146.439
2,90,75,7.3932,6.91892,5.74,128.221
2,90,75,9.0875,8.92973,5.62,159.335
2,90,75,20.5992,21.8378,18.44,131.764
2,90,75,9.022,8.08649,5.7,129.852
2,90,75,3.2532,0.540541,0.23,258.843
2,90,75,4.0274,2.04324,1.4,150.142
2,90,75,9.2024,7.56757,6.32,144.126
2,100,75,6.3592,3.24324,2.81,134.396
2,100,75,7.5915,5.94595,4.64,131.922
2,100,75,3.5273,1.08108,0.9,131.276
2,100,75,10.03,9.18919,8.38,138.334
2,100,75,5.2702,3.78378,2.81,124.043
2,100,75,10.393,8.10811,7.87,122.131
2,100,75,3.2515,0,0.05,0
2,100,75,3.9912,1.62162,1.39,129.761
2,100,75,10.4317,9.03784,7.33,137.494
2,100,75,6.9436,4.10811,3.86,125.954
2,100,75,19.6258,19.3514,16.87,129.862
2,100,75,6.3946,4.86486,3.15,127.781
2,100,75,6.1604,4.78919,4.14,127.555
2,100,75,7.0676,7.02703,4.01,154.092
2,100,75,4.4722,2.16216,1.64,124.094
2,100,75,3.9598,1.08108,1.26,135.336
2,100,75,10.6892,10.8108,8.12,139.365
2,100,75,4.7448,2.16216,1.88,123.804
2,100,75,7.9511,6.48649,5.4,132.789
2,100,75,7.6035,7.56757,5.71,135.241
2,10,100,4.2564,4.32432,1.06,389.467
2,10,100,3.3049,3.78378,0.06,510.431
2,10,100,5.5147,5.40541,4.07,194.334
2,10,100,8.3713,17.5459,7.8,258.982
2,10,100,7.9487,14.3351,5.89,242.362
2,10,100,5.6382,9.18919,3.74,236.868
2,10,100,3.1339,2.7027,0.25,476.122
2,10,100,5.3279,5.94595,2.72,247.574
2,10,100,13.4127,22.2162,12.65,210.01
2,10,100,5.2268,8.10811,2.49,300.891
2,10,100,6.184,9.72973,3.98,288.596
2,10,100,2.5616,1.62162,0.16,421.204
2,10,100,9.8355,15.6432,7.96,194.599
2,10,100,8.5244,18.2811,7.9,243.564
2,10,100,5.0171,7.56757,2.56,259.328
2,10,100,4.5236,8.10811,2.79,261.832
2,10,100,4.9954,9.72973,3.02,250.291
2,10,100,6.6103,12.4324,5.18,213.535
2,10,100,6.5513,11.3514,4.59,219.372
2,10,100,3.9561,7.56757,1,339.357
2,20,100,9.027,12.9405,8.34,198.525
2,20,100,5.966,8.10811,3.61,189.33
2,20,100,4.1753,2.77838,1.39,173.188
2,20,100,8.5787,10.3459,7.45,178.78
2,20,100,10.7725,14.5946,9.11,175.248
2,20,100,4.6648,5.94595,2.21,237.023
2,20,100,15.112,22.7027,15.16,188.7
2,20,100,8.9565,12.4324,7.63,176.552
2,20,100,6.5536,10.8108,5.86,180.061
2,20,100,5.9637,5.94595,4.28,160.58
2,20,100,8.5722,10.5946,7.48,181.923
2,20,100,7.4678,11.5351,6.37,193.11
2,20,100,3.6459,2.7027,1.43,186.073
2,20,100,7.5939,12.4324,6.46,196.797
2,20,100,11.6847,15.1351,11.33,168.095
2,20,100,9.3255,14.0324,7.85,213.159
2,20,100,5.4351,8.10811,3.52,220.802
2,20,100,12.2446,16.8757,9.92,201.156
2,20,100,2.7367,1.62162,0.07,252.604
2,20,100,2.9611,1.08108,0.47,125.496
2,30,100,8.8193,10.8108,6.7,161.861
2,30,100,5.8271,6.48649,3.77,155.301
2,30,100,5.9533,7.51351,4.22,198.654
2,30,100,10.2001,15.6757,7.45,180.13
2,30,100,3.8115,1.08108,0.51,172.604
2,30,100,14.0002,26.4865,15.03,179.761
2,30,100,5.0431,4.86486,2.68,160.997
2,30,100,2.8663,0,0,0
2,30,100,9.2115,12.4324,8.33,157.029
2,30,100,5.1949,6.52973,3.1,174.626
2,30,100,7.8373,11.3514,5.97,172.077
2,30,100,6.9217,7.84865,5.46,161.919
2,30,100,6.2214,6.48649,4.14,143.349
2,30,100,14.1363,24.9081,14.93,175.268
2,30,100,5.6987,6.48649,3.32,180.271
2,30,100,8.6812,11.2432,7.54,153.223
2,30,100,7.4025,9.72973,5.5,172.103
2,30,100,8.9037,11.6216,8.31,156.23
2,30,100,10.1016,14.4649,9.38,164.083
2,30,100,4.7921,4.82162,2.75,163.994
2,40,100,4.9413,5.40541,2.14,178.618
2,40,100,6.9339,8.8973,5.75,155.331
2,40,100,5.9964,6.86486,4.83,168.683
2,40,100,5.7133,5.93514,3.14,139.616
2,40,100,7.0518,7.81622,5.76,168.48
2,40,100,10.4104,11.8919,8.47,152.209
2,40,100,2.9115,0,0.01,0
2,40,100,7.2888,7.56757,5.05,178.241
2,40,100,2.6566,0,0,0
2,40,100,2.9172,0.540541,0.39,156.865
2,40,100,6.1155,7.48108,4.46,159.839
2,40,100,10.4751,11.7514,8.62,146.535
2,40,100,2.8052,0.540541,0.09,214.375
2,40,100,8.0115,13.1135,6.93,177.613
2,40,100,4.0964,2.7027,1.42,191.896
2,40,100,12.463,17.2541,11.4,161.063
2,40,100,6.76,9.18919,5.04,171.808
2,40,100,4.4607,2.16216,1.13,232.5
2,40,100,4.7817,2.7027,2.21,156.262
2,40,100,4.0449,2.7027,1.39,171.443
2,50,100,7.1649,7.56757,4.61,163.345
2,50,100,6.9027,7.02703,5.14,154.099
2,50,100,2.9017,0,0.07,0
2,50,100,13.2715,19.2541,12.18,158.435
2,50,100,10.412,12.5297,9.18,167.886
2,50,100,4.0975,4.32432,2.5,187.955
2,50,100,10.3566,11.9027,8.05,150.93
2,50,100,8.9197,9.37297,7.18,136.358
2,50,100,7.1344,5.94595,4.86,126.78
2,50,100,3.8908,2.16216,1.41,127.746
2,50,100,12.6932,20.5405,11.83,172.711
2,50,100,8.7603,10.4,7.37,162.661
2,50,100,5.6036,4.02162,2.39,145.621
2,50,100,8.9841,7.56757,5.84,134.215
2,50,100,11.2462,14.8973,8.33,165.104
2,50,100,5.694,5.94595,3.12,166.503
2,50,100,3.0339,0.540541,0.54,113.783
2,50,100,6.6128,4.72432,3.94,147.167
2,50,100,9.7475,8.64865,6.66,145.292
2,50,100,6.6089,9.18919,4.78,150.53
2,60,100,8.2318,9.18919,6.63,144.008
2,60,100,8.4916,9.72973,6.58,141.805
2,60,100,12.0596,13.9027,9.58,146.934
2,60,100,4.9996,5.40541,3.08,165.397
2,60,100,7.7839,7.42703,6.32,146.239
2,60,100,6.2272,6.48649,4,164.202
2,60,100,6.5274,5.40541,3.49,197.566
2,60,100,2.8585,0,0.05,0
2,60,100,6.6839,7.02703,3.68,160.363
2,60,100,3.9459,1.94595,0.92,150.808
2,60,100,8.6193,9.72973,6.12,175.283
2,60,100,2.5028,0,0.03,0
2,60,100,7.7926,9.18919,5.83,168.098
2,60,100,8.2104,6.48649,5.11,146.743
2,60,100,8.8954,12.973,6.99,147.703
2,60,100,5.1894,4.86486,2.19,205.851
2,60,100,5.9016,5.94595,3.82,179.986
2,60,100,7.8811,9.18919,6.67,158.074
2,60,100,7.9548,9.18919,6.86,143.319
2,60,100,5.6763,5.40541,4.19,148.323
2,70,100,4.7851,3.22162,2.08,138.615
2,70,100,7.7329,6.48649,5.17,138.563
2,70,100,4.0107,1.78378,0.97,152.898
2,70,100,5.9666,4.86486,3.32,153.538
2,70,100,5.127,3.24324,2.63,151.406
2,70,100,4.2892,2.45405,1.58,142.764
2,70,100,11.0419,13.3838,9.9,155.792
2,70,100,4.5968,3.78378,2.33,127.364
2,70,100,4.0551,2.16216,1.44,154.38
2,70,100,6.1738,4.32432,2.65,159.447
2,70,100,16.7219,24.4973,14.63,150.482
2,70,100,6.8138,7.64324,5.78,136.803
2,70,100,5.3771,6.48649,3.13,183.212
2,70,100,11.8703,11.7622,9.91,149.814
2,70,100,3.0754,1.08108,0.77,184.382
2,70,100,8.2323,10.2703,6.23,169.211
2,70,100,3.957,2.7027,1.56,172.306
2,70,100,2.6619,0,0.12,0
2,70,100,10.2229,14.2378,9.65,144.714
2,70,100,8.4012,11.5243,5.91,169.227
2,75,100,3.3508,0.540541,0.68,126.861
2,75,100,6.5061,5.40541,3.41,132.131
2,75,100,5.5438,4.86486,3.19,168.041
2,75,100,3.2103,1.08108,0.28,176.595
2,75,100,12.19,12.973,8.97,139.307
2,75,100,3.9476,2.7027,1.01,178.798
2,75,100,4.3839,1.08108,1.75,125.634
2,75,100,8.6515,7.45946,6.03,129.677
2,75,100,13.8715,16.2162,12.4,131.324
2,75,100,5.122,3.24324,2.53,124.95
2,75,100,4.4284,2.7027,1.29,184.098
2,75,100,5.9898,5.40541,3.66,140.881
2,75,100,6.8986,8.64865,5.9,145.785
2,75,100,6.7691,9.18919,5.38,138.517
2,75,100,8.9424,8.64865,5.54,146.76
2,75,100,5.9751,4.86486,3.41,150.309
2,75,100,3.8227,1.62162,0.67,168.124
2,75,100,11.975,17.4703,10.64,156.612
2,75,100,7.2586,7.38378,4.49,158.176
2,75,100,6.2109,4.55135,3.81,132.69
2,80,100,9.4612,12.5189,7.92,142.886
2,80,100,11.0049,11.3514,8.63,132.628
2,80,100,5.2926,4.32432,2.82,170.853
2,80,100,4.7571,4.32432,2.87,159.084
2,80,100,5.965,5.40541,3.28,167.289
2,80,100,4.4599,2.16216,1.81,118.525
2,80,100,9.7696,11.8919,8.09,135.78
2,80,100,12.6001,12.9297,10.5,151.316
2,80,100,12.8362,19.427,12.91,158.706
2,80,100,2.942,0,0,0
2,80,100,4.1472,2.7027,1.81,154.675
2,80,100,5.7882,4.86486,2.98,149.553
2,80,100,2.5596,0,0,0
2,80,100,7.3575,7.56757,5.8,141.376
2,80,100,5.7139,5.94595,3.51,130.499
2,80,100,2.5213,0,0.07,0
2,80,100,3.94135,2.25479,1.81913,127.602
2,80,100,3.1569,0.540541,0.25,119.817
2,80,100,8.25919,10.2703,7.45105,151.34
2,80,100,6.68019,7.58851,5.68537,144.745
2,90,100,7.588,7.02703,4.5,138.948
2,90,100,3.9966,1.08108,0.56,122.821
2,90,100,3.5804,1.62162,0.94,140.154
2,90,100,4.8958,3.78378,3.12,141.12
2,90,100,2.7527,0,0,0
2,90,100,5.5357,2.10811,2.22,143.91
2,90,100,6.915,7.38378,4.1,175.989
2,90,100,4.212,1.62162,1.39,167.129
2,90,100,8.1962,8.10811,6.83,138.607
2,90,100,4.4069,3.24324,1.69,186.698
2,90,100,7.7906,8.64865,5.08,165.272
2,90,100,6.6143,5.94595,3.2,134.649
2,90,100,3.1797,0.540541,0.25,120.291
2,90,100,6.3837,6.73514,4.89,156.554
2,90,100,9.3197,10.0216,6.82,138.694
2,90,100,7.0703,6.41081,4.14,139.955
2,90,100,6.0694,5.94595,4.34,138.317
2,90,100,5.7969,5.91351,3.45,153.711
2,90,100,5.1781,2.37838,1.79,159.118
2,90,100,11.232,9.72973,8.45,125.867
2,100,100,3.305,1.08108,0.82,130.427
2,100,100,16.4953,19.5568,15.62,130.752
2,100,100,6.9619,5.11351,4.42,126.523
2,100,100,8.8684,8.52973,6.11,153.078
2,100,100,7.0488,5.05946,3.09,149.742
2,100,100,3.0457,0,0,0
2,100,100,7.5493,7.02703,5.64,134.612
2,100,100,4.5689,3.24324,1.93,130.492
2,100,100,5.1358,4.32432,3.06,132.254
2,100,100,4.8024,3.24324,1.88,137.497
2,100,100,7.4224,4.86486,4.93,130.241
